,short_form,context,long_form,label
51,PCR,"se realiza fibrobroncoscopia con recogida de lavado broncoalveolar ( BAL ) y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía patológica . Se realiza traqueostomía percutánea y se reciben los",parada cardiorrespiratorio,0
52,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",proteina c reactivo,1
53,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",polymerase chain reaction,0
54,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",reaccion cadena polimerasa,0
55,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",parada cardiorrespiratorio,0
56,PCR,"se realiza fibrobroncoscopia con recogida de lavado broncoalveolar ( BAL ) y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía patológica . Se realiza traqueostomía percutánea y se reciben los",proteina c reactivo,1
57,PCR,"se realiza fibrobroncoscopia con recogida de lavado broncoalveolar ( BAL ) y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía patológica . Se realiza traqueostomía percutánea y se reciben los",polymerase chain reaction,0
58,PCR,"se realiza fibrobroncoscopia con recogida de lavado broncoalveolar ( BAL ) y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía patológica . Se realiza traqueostomía percutánea y se reciben los",reaccion cadena polimerasa,0
59,PCR,"se realiza fibrobroncoscopia con recogida de lavado broncoalveolar ( BAL ) y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía patológica . Se realiza traqueostomía percutánea y se reciben los",parada cardiorrespiratorio,0
60,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",proteina c reactivo,1
61,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",polymerase chain reaction,0
62,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",reaccion cadena polimerasa,0
63,PCR,"anatomía patológica . Se realiza traqueostomía percutánea y se reciben los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a nivel histológico , presencia de células que muestran núcleos multinucleados",parada cardiorrespiratorio,0
64,mm,"se llevó a cabo una nueva dilatación del píloro , en este caso forzada , con un balón de 35 < start > mm < end > ( Rigiflex® ; Microvasive , Boston Scientific , EE . UU . ) , previo consentimiento informado por parte del",milimetro,1
65,mm,"se llevó a cabo una nueva dilatación del píloro , en este caso forzada , con un balón de 35 < start > mm < end > ( Rigiflex® ; Microvasive , Boston Scientific , EE . UU . ) , previo consentimiento informado por parte del",milimetro mercurio,0
66,mm,"el conducto gástrico y un píloro marcadamente estenosado . Se llevó a cabo una dilatación pilórica con balón de 18 < start > mm < end > ( CRE™ Wireguided Balloon Dilator ; Boston Scientific Corporation ) , pasando a continuación un gastroscopio de 10 mm de",milimetro,1
67,mm,"el conducto gástrico y un píloro marcadamente estenosado . Se llevó a cabo una dilatación pilórica con balón de 18 < start > mm < end > ( CRE™ Wireguided Balloon Dilator ; Boston Scientific Corporation ) , pasando a continuación un gastroscopio de 10 mm de",milimetro mercurio,0
68,mm,"18 mm ( CRE™ Wireguided Balloon Dilator ; Boston Scientific Corporation ) , pasando a continuación un gastroscopio de 10 < start > mm < end > de forma fácil por dicho canal . Sin embargo , después de unos días , el paciente no experimentó ninguna",milimetro,1
69,mm,"18 mm ( CRE™ Wireguided Balloon Dilator ; Boston Scientific Corporation ) , pasando a continuación un gastroscopio de 10 < start > mm < end > de forma fácil por dicho canal . Sin embargo , después de unos días , el paciente no experimentó ninguna",milimetro mercurio,0
70,pCO2,". Se realiza una gasometría de la sangre extraída de los cuerpos cavernosos obteniendo resultados analíticos de sangre venosa ( < start > pCO2 < end > 163,1 mmHg , HCO3 13,2 mEq/l plasma ) . Ante este priapismo de prolongada duración y la ausencia de indicios",presion parcial co2,1
71,pCO2,". Se realiza una gasometría de la sangre extraída de los cuerpos cavernosos obteniendo resultados analíticos de sangre venosa ( < start > pCO2 < end > 163,1 mmHg , HCO3 13,2 mEq/l plasma ) . Ante este priapismo de prolongada duración y la ausencia de indicios",presion parcial dioxido carbono,0
72,L,"revelan una marcada elevación de las cifras de leucocitos ( 414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end > en sangre . Ante la sospecha de un síndrome mieloproliferativo se consulta con el Servicio de Hematología , que diagnostica",leucocito,1
73,L,"revelan una marcada elevación de las cifras de leucocitos ( 414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end > en sangre . Ante la sospecha de un síndrome mieloproliferativo se consulta con el Servicio de Hematología , que diagnostica",litro,0
74,L,"revelan una marcada elevación de las cifras de leucocitos ( 414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end > en sangre . Ante la sospecha de un síndrome mieloproliferativo se consulta con el Servicio de Hematología , que diagnostica",linfocito,0
75,L,"flaccidez , se extraen analíticas sanguíneas que revelan una marcada elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end > y plaquetas ( 1100 x 109/L ) en sangre . Ante la sospecha de un síndrome mieloproliferativo se consulta con",leucocito,1
76,L,"flaccidez , se extraen analíticas sanguíneas que revelan una marcada elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end > y plaquetas ( 1100 x 109/L ) en sangre . Ante la sospecha de un síndrome mieloproliferativo se consulta con",litro,0
77,L,"flaccidez , se extraen analíticas sanguíneas que revelan una marcada elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end > y plaquetas ( 1100 x 109/L ) en sangre . Ante la sospecha de un síndrome mieloproliferativo se consulta con",linfocito,0
78,cm,"Así mismo , en situación más anterior , se ve otra imagen de aspecto nodular de 2 cm x 2 < start > cm < end > con un centro necrótico y captación de contraste periférico . Con el diagnóstico de recaída adenopática abdominal de seminoma clásico",centimetro,1
79,cm,"Así mismo , en situación más anterior , se ve otra imagen de aspecto nodular de 2 cm x 2 < start > cm < end > con un centro necrótico y captación de contraste periférico . Con el diagnóstico de recaída adenopática abdominal de seminoma clásico",centimetro agua,0
80,cm,"bifurcación ilíaca . Así mismo , en situación más anterior , se ve otra imagen de aspecto nodular de 2 < start > cm < end > x 2 cm con un centro necrótico y captación de contraste periférico . Con el diagnóstico de recaída adenopática abdominal",centimetro,1
81,cm,"bifurcación ilíaca . Así mismo , en situación más anterior , se ve otra imagen de aspecto nodular de 2 < start > cm < end > x 2 cm con un centro necrótico y captación de contraste periférico . Con el diagnóstico de recaída adenopática abdominal",centimetro agua,0
82,cm,"el resto de marcadores tumorales normales , y se solicita nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 < start > cm < end > x 8 cm paraaórtica por debajo de la arteria renal izquierda que se extiende hasta la bifurcación ilíaca . Así",centimetro,1
83,cm,"el resto de marcadores tumorales normales , y se solicita nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 < start > cm < end > x 8 cm paraaórtica por debajo de la arteria renal izquierda que se extiende hasta la bifurcación ilíaca . Así",centimetro agua,0
84,cm,"marcadores tumorales normales , y se solicita nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 cm x 8 < start > cm < end > paraaórtica por debajo de la arteria renal izquierda que se extiende hasta la bifurcación ilíaca . Así mismo , en",centimetro,1
85,cm,"marcadores tumorales normales , y se solicita nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 cm x 8 < start > cm < end > paraaórtica por debajo de la arteria renal izquierda que se extiende hasta la bifurcación ilíaca . Así mismo , en",centimetro agua,0
86,cm,"de Anatomía Patológica informa de Seminoma de tipo clásico con focos de Neoplasia Intratubular de Células Germinales de aproximadamente 4.5 < start > cm < end > Tractos vasculares , albugínea y cordón espermático libres de tumor . Se inicia además el tratamiento hormonal sustitutivo . A",centimetro,1
87,cm,"de Anatomía Patológica informa de Seminoma de tipo clásico con focos de Neoplasia Intratubular de Células Germinales de aproximadamente 4.5 < start > cm < end > Tractos vasculares , albugínea y cordón espermático libres de tumor . Se inicia además el tratamiento hormonal sustitutivo . A",centimetro agua,0
88,cm,"5.7 mUI/ml , con la lactato deshidrogenasa y la alfafetoproteína normales . En la ecografía se observa masa de 8 < start > cm < end > en teste izquierdo con múltiples nódulos hipoecoicos compatible con tumor testicular , además microcalcificaciones en testículo derecho . No se",centimetro,1
89,cm,"5.7 mUI/ml , con la lactato deshidrogenasa y la alfafetoproteína normales . En la ecografía se observa masa de 8 < start > cm < end > en teste izquierdo con múltiples nódulos hipoecoicos compatible con tumor testicular , además microcalcificaciones en testículo derecho . No se",centimetro agua,0
90,S,"para vimentina y actina muscular lisa y negativos para alk-protein 1 , beta catenina , CD 34 , desmina , < start > S < end > 100 . La expresión de Ki67 fue de 5 a 6 % de núcleos marcados . Este cuadro se corresponde",soluble,1
91,S,"para vimentina y actina muscular lisa y negativos para alk-protein 1 , beta catenina , CD 34 , desmina , < start > S < end > 100 . La expresión de Ki67 fue de 5 a 6 % de núcleos marcados . Este cuadro se corresponde",seattle,0
92,cm,"crecimiento activo . No fue relacionado con causas traumáticas . Al examen clínico , se advirtió un nódulo de 0,5 < start > cm < end > de diámetro , de consistencia fibroelástica a la palpación , de coloración similar a la de la mucosa normal ,",centimetro,1
93,cm,"crecimiento activo . No fue relacionado con causas traumáticas . Al examen clínico , se advirtió un nódulo de 0,5 < start > cm < end > de diámetro , de consistencia fibroelástica a la palpación , de coloración similar a la de la mucosa normal ,",centimetro agua,0
94,CD10,"células neoplásicas son intensamente positivas con queratinas AE1-AE3 , citoqueratina 22 , vimentina , actina músculo liso , Cerb-2 y < start > CD10 < end > y negativas con queratina 903 , EMA , citoqueratina 7 , CD31 , CD34 , p63 , actina total ,",cluster of differentiation 10,1
95,CD10,"células neoplásicas son intensamente positivas con queratinas AE1-AE3 , citoqueratina 22 , vimentina , actina músculo liso , Cerb-2 y < start > CD10 < end > y negativas con queratina 903 , EMA , citoqueratina 7 , CD31 , CD34 , p63 , actina total ,",cumulo diferenciacion 10,0
96,mm,"en plano profundo . En el estudio ecográfico se aprecia una masa hipoecogénica y heterogénea de aproximadamente 28 x 30 < start > mm < end > con signos de malignidad , bordes irregulares y sombra acústica posterior . Se realiza una microbiopsia clínica tipo tru-cut de",milimetro,1
97,mm,"en plano profundo . En el estudio ecográfico se aprecia una masa hipoecogénica y heterogénea de aproximadamente 28 x 30 < start > mm < end > con signos de malignidad , bordes irregulares y sombra acústica posterior . Se realiza una microbiopsia clínica tipo tru-cut de",milimetro mercurio,0
98,cm,"realizándose una cuadrantectomía ínfero-medial sin linfadenectomía axilar . El tamaño histológico de la neoplasia es 5 x 4,8 x 3,5 < start > cm < end > con infiltración de la piel y del músculo esquelético y muestra microscópicamente una proliferación neoplásica infiltrante constituida por células fusiformes",centimetro,1
99,cm,"realizándose una cuadrantectomía ínfero-medial sin linfadenectomía axilar . El tamaño histológico de la neoplasia es 5 x 4,8 x 3,5 < start > cm < end > con infiltración de la piel y del músculo esquelético y muestra microscópicamente una proliferación neoplásica infiltrante constituida por células fusiformes",centimetro agua,0
100,cm,"evolución aproximadamente . A la exploración se palpa en cuadrante ínfero-interno de mama izquierda una tumoración sólida de unos 4 < start > cm < end > de diámetro , dura , mal delimitada , fija y adherida a planos profundos . Se realiza estudio mamográfico de",centimetro,1
101,cm,"evolución aproximadamente . A la exploración se palpa en cuadrante ínfero-interno de mama izquierda una tumoración sólida de unos 4 < start > cm < end > de diámetro , dura , mal delimitada , fija y adherida a planos profundos . Se realiza estudio mamográfico de",centimetro agua,0
102,S,", citoqueratina 7 , CD31 , CD34 , p63 , actina total , desmina , miosina , CD68 , proteína < start > S < end > 100 y HMB45 . Los receptores hormonales de estrógenos y de progesterona son negativos . Con todos estos datos se",soluble,1
103,S,", citoqueratina 7 , CD31 , CD34 , p63 , actina total , desmina , miosina , CD68 , proteína < start > S < end > 100 y HMB45 . Los receptores hormonales de estrógenos y de progesterona son negativos . Con todos estos datos se",seattle,0
104,GGT,"la analítica sanguínea mostró valores anormales de CHCM=31.4g/dl , neutrófilos=76.6 % , linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , < start > GGT < end > 52U/l y D-Dímero positivo . El estudio de eco-Doppler venoso reveló una trombosis venosa de las venas axilar , cefálica",gammaglutamil transpeptidasa,1
105,GGT,"la analítica sanguínea mostró valores anormales de CHCM=31.4g/dl , neutrófilos=76.6 % , linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , < start > GGT < end > 52U/l y D-Dímero positivo . El estudio de eco-Doppler venoso reveló una trombosis venosa de las venas axilar , cefálica",gama glutamil transferasar,0
106,T,"de la marcha . Al tercer día del ingreso se completa estudio con RM encefálica con resonancia Philips de 1,5 < start > T < end > con el resultado de microinfartos solitarios en sustancia blanca profunda , así como lesiones isquémicas agudas de localización paramedial en",tesla,1
107,T,"de la marcha . Al tercer día del ingreso se completa estudio con RM encefálica con resonancia Philips de 1,5 < start > T < end > con el resultado de microinfartos solitarios en sustancia blanca profunda , así como lesiones isquémicas agudas de localización paramedial en",tubular,0
108,cm,", motivo por el cual acude a consulta de urología donde se realiza exploración física , apreciando masa de 1 < start > cm < end > aproximado de diámetro dependiente de epidídimo , y ecografía testicular , que se informa como lesión nodular sólida en cabeza",centimetro,1
109,cm,", motivo por el cual acude a consulta de urología donde se realiza exploración física , apreciando masa de 1 < start > cm < end > aproximado de diámetro dependiente de epidídimo , y ecografía testicular , que se informa como lesión nodular sólida en cabeza",centimetro agua,0
110,mm,cruzada y desviación de la línea media dental . La función mandibular estaba conservada con una apertura máxima de 39 < start > mm < end > En la ortopantomografía se evidenciaban signos de artrosis leve en la articulación temporomandibular izquierda . Estos hallazgos no justificaban la,milimetro,1
111,mm,cruzada y desviación de la línea media dental . La función mandibular estaba conservada con una apertura máxima de 39 < start > mm < end > En la ortopantomografía se evidenciaban signos de artrosis leve en la articulación temporomandibular izquierda . Estos hallazgos no justificaban la,milimetro mercurio,0
112,mm,"se observa un buen llenado óseo , pero en la tomografía tridimensional muestra que hay un defecto de unos 6 < start > mm < end > de diámetro que comprometen el ápice del 44 y del 43 que falta por regenerar el hueso y aún persiste",milimetro,1
113,mm,"se observa un buen llenado óseo , pero en la tomografía tridimensional muestra que hay un defecto de unos 6 < start > mm < end > de diámetro que comprometen el ápice del 44 y del 43 que falta por regenerar el hueso y aún persiste",milimetro mercurio,0
114,cm,"en zona de canino y bicúspides inferiores derechos . En radiografía panorámica inicial , se aprecia imagen radiolúcida de 10 < start > cm < end > de longitud , multiloculada , localizada desde distal del diente 46 hasta mesial del 33 . Presentan rizólisis la raíz",centimetro,1
