,short_form,context,long_form,label
25,cm,": pieza de colectomía con una úlcera extensa de 6,5 < start > cm < end > con bordes sobreelevados que penetraba la pared del colon hasta",centimetro agua,0
26,cm,"una zona con mucosa irregular y aspecto abigarrado de 7 < start > cm < end > de extensión , áreas de ulceración de tipo lineal con",centimetro,1
27,cm,"una zona con mucosa irregular y aspecto abigarrado de 7 < start > cm < end > de extensión , áreas de ulceración de tipo lineal con",centimetro agua,0
28,cm,". La colonoscopia confirmó que la úlcera se extendía 3 < start > cm < end > en el recto , era de bordes regulares y nodulares",centimetro,1
29,cm,". La colonoscopia confirmó que la úlcera se extendía 3 < start > cm < end > en el recto , era de bordes regulares y nodulares",centimetro agua,0
30,h,"herpes virus . Se inicia tratamiento antiviral con aciclovir 10mg/kg/8 < start > h < end > i.v . con mejoría clínica , desaparición de la fiebre",hora,1
31,h,"herpes virus . Se inicia tratamiento antiviral con aciclovir 10mg/kg/8 < start > h < end > i.v . con mejoría clínica , desaparición de la fiebre",horas,0
32,h,"herpes virus . Se inicia tratamiento antiviral con aciclovir 10mg/kg/8 < start > h < end > i.v . con mejoría clínica , desaparición de la fiebre",microgramo,0
33,h,"de extubación , se la tiene que reintubar en 12 < start > h < end > por fracaso respiratorio . Nuevamente comienza con fiebre elevada y",hora,1
34,h,"de extubación , se la tiene que reintubar en 12 < start > h < end > por fracaso respiratorio . Nuevamente comienza con fiebre elevada y",horas,0
35,h,"de extubación , se la tiene que reintubar en 12 < start > h < end > por fracaso respiratorio . Nuevamente comienza con fiebre elevada y",microgramo,0
36,h,lo que se la extuba sin incidencias a las 48 < start > h < end > Presenta empeoramiento progresivo en los siguientes 2 días a nivel,hora,1
37,h,lo que se la extuba sin incidencias a las 48 < start > h < end > Presenta empeoramiento progresivo en los siguientes 2 días a nivel,horas,0
38,h,lo que se la extuba sin incidencias a las 48 < start > h < end > Presenta empeoramiento progresivo en los siguientes 2 días a nivel,microgramo,0
39,kg,"herpes virus . Se inicia tratamiento antiviral con aciclovir 10mg/ < start > kg < end > 8h i.v . con mejoría clínica , desaparición de la",kilogramo,1
40,kg,"herpes virus . Se inicia tratamiento antiviral con aciclovir 10mg/ < start > kg < end > 8h i.v . con mejoría clínica , desaparición de la",centimetro,0
41,kg,"herpes virus . Se inicia tratamiento antiviral con aciclovir 10mg/ < start > kg < end > 8h i.v . con mejoría clínica , desaparición de la",kilogramo s,0
42,C,los que persiste la fiebre con picos mayores de 39o < start > C < end > con mejoría radiológica sin infiltrados y muestras microbiológicas negativas persistentemente,centimetro,0
43,C,los que persiste la fiebre con picos mayores de 39o < start > C < end > con mejoría radiológica sin infiltrados y muestras microbiológicas negativas persistentemente,centigrado,1
44,C,los que persiste la fiebre con picos mayores de 39o < start > C < end > con mejoría radiológica sin infiltrados y muestras microbiológicas negativas persistentemente,cysteine,0
45,C,los que persiste la fiebre con picos mayores de 39o < start > C < end > con mejoría radiológica sin infiltrados y muestras microbiológicas negativas persistentemente,peak c,0
46,C,"la reintuba . Comienza con fiebre superior a 39 o < start > C < end > persistente , resistente a antitérmicos y medidas físicas . Se",centimetro,0
47,C,"la reintuba . Comienza con fiebre superior a 39 o < start > C < end > persistente , resistente a antitérmicos y medidas físicas . Se",centigrado,1
48,C,"la reintuba . Comienza con fiebre superior a 39 o < start > C < end > persistente , resistente a antitérmicos y medidas físicas . Se",cysteine,0
49,C,"la reintuba . Comienza con fiebre superior a 39 o < start > C < end > persistente , resistente a antitérmicos y medidas físicas . Se",peak c,0
50,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",proteina c reactiva,1
51,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",polymerase chain reaction,0
52,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",reaccion cadena polimerasa,0
53,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",parada cardiorrespiratoria,0
54,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",proteina c reactiva,1
55,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",polymerase chain reaction,0
56,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",reaccion cadena polimerasa,0
57,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",parada cardiorrespiratoria,0
58,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",proteina c reactiva,1
59,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",polymerase chain reaction,0
60,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",reaccion cadena polimerasa,0
61,PCR,") y se mandan muestras a microbiología ( cultivo y < start > PCR < end > para herpes , CMV y virus respiratorios ) y anatomía",parada cardiorrespiratoria,0
62,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",proteina c reactiva,1
63,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",polymerase chain reaction,0
64,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",reaccion cadena polimerasa,0
65,PCR,"los resultados del BAL , en los que se constata < start > PCR < end > VHS-1 positivo precoz ( test cualitativo ) y , a",parada cardiorrespiratoria,0
66,mm,"en este caso forzada , con un balón de 35 < start > mm < end > ( Rigiflex® ; Microvasive , Boston Scientific , EE .",milimetro,1
67,mm,"en este caso forzada , con un balón de 35 < start > mm < end > ( Rigiflex® ; Microvasive , Boston Scientific , EE .",milimetro mercurio,0
68,mm,llevó a cabo una dilatación pilórica con balón de 18 < start > mm < end > ( CRE™ Wireguided Balloon Dilator ; Boston Scientific Corporation ),milimetro,1
69,mm,llevó a cabo una dilatación pilórica con balón de 18 < start > mm < end > ( CRE™ Wireguided Balloon Dilator ; Boston Scientific Corporation ),milimetro mercurio,0
70,mm,"Corporation ) , pasando a continuación un gastroscopio de 10 < start > mm < end > de forma fácil por dicho canal . Sin embargo ,",milimetro,1
71,mm,"Corporation ) , pasando a continuación un gastroscopio de 10 < start > mm < end > de forma fácil por dicho canal . Sin embargo ,",milimetro mercurio,0
72,pCO2,"los cuerpos cavernosos obteniendo resultados analíticos de sangre venosa ( < start > pCO2 < end > 163,1 mmHg , HCO3 13,2 mEq/l plasma ) . Ante",presion parcial co2,1
73,pCO2,"los cuerpos cavernosos obteniendo resultados analíticos de sangre venosa ( < start > pCO2 < end > 163,1 mmHg , HCO3 13,2 mEq/l plasma ) . Ante",presion parcial dioxido carbono,0
74,L,414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end > en sangre . Ante la sospecha de un síndrome mieloproliferativo,leucocito,1
75,L,414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end > en sangre . Ante la sospecha de un síndrome mieloproliferativo,litro,0
76,L,414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end > en sangre . Ante la sospecha de un síndrome mieloproliferativo,linfocito,0
77,L,elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end > y plaquetas ( 1100 x 109/L ) en sangre .,leucocito,1
78,L,elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end > y plaquetas ( 1100 x 109/L ) en sangre .,litro,0
79,L,elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end > y plaquetas ( 1100 x 109/L ) en sangre .,linfocito,0
80,cm,otra imagen de aspecto nodular de 2 cm x 2 < start > cm < end > con un centro necrótico y captación de contraste periférico .,centimetro,1
81,cm,otra imagen de aspecto nodular de 2 cm x 2 < start > cm < end > con un centro necrótico y captación de contraste periférico .,centimetro agua,0
82,cm,", se ve otra imagen de aspecto nodular de 2 < start > cm < end > x 2 cm con un centro necrótico y captación de",centimetro,1
83,cm,", se ve otra imagen de aspecto nodular de 2 < start > cm < end > x 2 cm con un centro necrótico y captación de",centimetro agua,0
84,cm,nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 < start > cm < end > x 8 cm paraaórtica por debajo de la arteria renal,centimetro,1
85,cm,nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 < start > cm < end > x 8 cm paraaórtica por debajo de la arteria renal,centimetro agua,0
86,cm,que informa de masa retroperitoneal de 3 cm x 8 < start > cm < end > paraaórtica por debajo de la arteria renal izquierda que se,centimetro,1
87,cm,que informa de masa retroperitoneal de 3 cm x 8 < start > cm < end > paraaórtica por debajo de la arteria renal izquierda que se,centimetro agua,0
88,cm,"focos de Neoplasia Intratubular de Células Germinales de aproximadamente 4.5 < start > cm < end > Tractos vasculares , albugínea y cordón espermático libres de tumor",centimetro,1
89,cm,"focos de Neoplasia Intratubular de Células Germinales de aproximadamente 4.5 < start > cm < end > Tractos vasculares , albugínea y cordón espermático libres de tumor",centimetro agua,0
90,cm,normales . En la ecografía se observa masa de 8 < start > cm < end > en teste izquierdo con múltiples nódulos hipoecoicos compatible con tumor,centimetro,1
91,cm,normales . En la ecografía se observa masa de 8 < start > cm < end > en teste izquierdo con múltiples nódulos hipoecoicos compatible con tumor,centimetro agua,0
92,S,"1 , beta catenina , CD 34 , desmina , < start > S < end > 100 . La expresión de Ki67 fue de 5 a",soluble,1
93,S,"1 , beta catenina , CD 34 , desmina , < start > S < end > 100 . La expresión de Ki67 fue de 5 a",seattle,0
94,cm,"Al examen clínico , se advirtió un nódulo de 0,5 < start > cm < end > de diámetro , de consistencia fibroelástica a la palpación ,",centimetro,1
95,cm,"Al examen clínico , se advirtió un nódulo de 0,5 < start > cm < end > de diámetro , de consistencia fibroelástica a la palpación ,",centimetro agua,0
96,CD10,"22 , vimentina , actina músculo liso , Cerb-2 y < start > CD10 < end > y negativas con queratina 903 , EMA , citoqueratina 7",cluster of differentiation 10,1
97,CD10,"22 , vimentina , actina músculo liso , Cerb-2 y < start > CD10 < end > y negativas con queratina 903 , EMA , citoqueratina 7",cumulo diferenciacion 10,0
98,mm,"una masa hipoecogénica y heterogénea de aproximadamente 28 x 30 < start > mm < end > con signos de malignidad , bordes irregulares y sombra acústica",milimetro,1
99,mm,"una masa hipoecogénica y heterogénea de aproximadamente 28 x 30 < start > mm < end > con signos de malignidad , bordes irregulares y sombra acústica",milimetro mercurio,0
100,cm,"histológico de la neoplasia es 5 x 4,8 x 3,5 < start > cm < end > con infiltración de la piel y del músculo esquelético y",centimetro,1
101,cm,"histológico de la neoplasia es 5 x 4,8 x 3,5 < start > cm < end > con infiltración de la piel y del músculo esquelético y",centimetro agua,0
102,cm,"ínfero-interno de mama izquierda una tumoración sólida de unos 4 < start > cm < end > de diámetro , dura , mal delimitada , fija y",centimetro,1
103,cm,"ínfero-interno de mama izquierda una tumoración sólida de unos 4 < start > cm < end > de diámetro , dura , mal delimitada , fija y",centimetro agua,0
104,S,"actina total , desmina , miosina , CD68 , proteína < start > S < end > 100 y HMB45 . Los receptores hormonales de estrógenos y",soluble,1
105,S,"actina total , desmina , miosina , CD68 , proteína < start > S < end > 100 y HMB45 . Los receptores hormonales de estrógenos y",seattle,0
106,GGT,"% , linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , < start > GGT < end > 52U/l y D-Dímero positivo . El estudio de eco-Doppler venoso",gammaglutamil transpeptidasa,1
107,GGT,"% , linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , < start > GGT < end > 52U/l y D-Dímero positivo . El estudio de eco-Doppler venoso",gama glutamil transferasa,0
108,U,", linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , GGT=52 < start > U < end > l y D-Dímero positivo . El estudio de eco-Doppler venoso",unidad,1
109,U,", linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , GGT=52 < start > U < end > l y D-Dímero positivo . El estudio de eco-Doppler venoso",unidades,0
110,T,"completa estudio con RM encefálica con resonancia Philips de 1,5 < start > T < end > con el resultado de microinfartos solitarios en sustancia blanca profunda",tesla,1
111,T,"completa estudio con RM encefálica con resonancia Philips de 1,5 < start > T < end > con el resultado de microinfartos solitarios en sustancia blanca profunda",tubular,0
112,cm,"donde se realiza exploración física , apreciando masa de 1 < start > cm < end > aproximado de diámetro dependiente de epidídimo , y ecografía testicular",centimetro,1
113,cm,"donde se realiza exploración física , apreciando masa de 1 < start > cm < end > aproximado de diámetro dependiente de epidídimo , y ecografía testicular",centimetro agua,0
114,mm,función mandibular estaba conservada con una apertura máxima de 39 < start > mm < end > En la ortopantomografía se evidenciaban signos de artrosis leve en,milimetro,1
115,mm,función mandibular estaba conservada con una apertura máxima de 39 < start > mm < end > En la ortopantomografía se evidenciaban signos de artrosis leve en,milimetro mercurio,0
116,mm,tomografía tridimensional muestra que hay un defecto de unos 6 < start > mm < end > de diámetro que comprometen el ápice del 44 y del,milimetro,1
117,mm,tomografía tridimensional muestra que hay un defecto de unos 6 < start > mm < end > de diámetro que comprometen el ápice del 44 y del,milimetro mercurio,0
118,cm,"radiografía panorámica inicial , se aprecia imagen radiolúcida de 10 < start > cm < end > de longitud , multiloculada , localizada desde distal del diente",centimetro,1
119,cm,"radiografía panorámica inicial , se aprecia imagen radiolúcida de 10 < start > cm < end > de longitud , multiloculada , localizada desde distal del diente",centimetro agua,0
120,cm,"neurofibroma , generando un defecto de tejidos blandos de 20x10 < start > cm < end > de diámetro con exposición de músculo pectoral , zona paraesternal",centimetro,1
121,cm,"neurofibroma , generando un defecto de tejidos blandos de 20x10 < start > cm < end > de diámetro con exposición de músculo pectoral , zona paraesternal",centimetro agua,0
122,cm,"con dimensiones de 24x11 cm , y pedículo de 12 < start > cm < end > de longitud , realizando anastomosis termino-terminal con nylon 9-0 a",centimetro,1
123,cm,"con dimensiones de 24x11 cm , y pedículo de 12 < start > cm < end > de longitud , realizando anastomosis termino-terminal con nylon 9-0 a",centimetro agua,0
124,cm,"corroboró el diagnóstico de neurofibroma , con dimensiones de 16x10.5x6.5 < start > cm < end > mostrando células mesenquimatosas , fibroblastos , células de Schwann ,",centimetro,1
125,cm,"corroboró el diagnóstico de neurofibroma , con dimensiones de 16x10.5x6.5 < start > cm < end > mostrando células mesenquimatosas , fibroblastos , células de Schwann ,",centimetro agua,0
126,cm,"de tipo neoplásico , con bordes bien definidos de 10.4x5.8x12.4 < start > cm < end > en sus ejes longitudinal , anteroposterior y transversal respectivamente ,",centimetro,1
127,cm,"de tipo neoplásico , con bordes bien definidos de 10.4x5.8x12.4 < start > cm < end > en sus ejes longitudinal , anteroposterior y transversal respectivamente ,",centimetro agua,0
128,cm,"la arteria femoral lateral circunfleja , con dimensiones de 24x11 < start > cm < end > y pedículo de 12 cm de longitud , realizando anastomosis",centimetro,1
129,cm,"la arteria femoral lateral circunfleja , con dimensiones de 24x11 < start > cm < end > y pedículo de 12 cm de longitud , realizando anastomosis",centimetro agua,0
130,cm,"en lado izquierdo de base del cuello , de 10 < start > cm < end > de diámetro , con zona central ulcerada , sangrante ,",centimetro,1
131,cm,"en lado izquierdo de base del cuello , de 10 < start > cm < end > de diámetro , con zona central ulcerada , sangrante ,",centimetro agua,0
132,cm,la compliance estática de ambos pulmones fue de 64 ml/ < start > cm < end > H2O y la saturación de oxígeno fue del 98 %,centimetro,1
133,cm,la compliance estática de ambos pulmones fue de 64 ml/ < start > cm < end > H2O y la saturación de oxígeno fue del 98 %,centimetro agua,0
134,cm,minutos . La compliance estática medida fue de 39 ml/ < start > cm < end > H2O y la saturación de oxígeno del 96 % .,centimetro,1
135,cm,minutos . La compliance estática medida fue de 39 ml/ < start > cm < end > H2O y la saturación de oxígeno del 96 % .,centimetro agua,0
136,cm,", PEEP 10 cm H2O y presión pico de 35 < start > cm < end > H2O durante 45 minutos . La compliance estática medida fue",centimetro,1
137,cm,", PEEP 10 cm H2O y presión pico de 35 < start > cm < end > H2O durante 45 minutos . La compliance estática medida fue",centimetro agua,0
138,cm,"modo presión control con FiO2 100 % , PEEP 10 < start > cm < end > H2O y presión pico de 35 cm H2O durante 45",centimetro,1
139,cm,"modo presión control con FiO2 100 % , PEEP 10 < start > cm < end > H2O y presión pico de 35 cm H2O durante 45",centimetro agua,0
140,cm,la compliance estática del pulmón izquierdo de hasta 53 ml/ < start > cm < end > H2O y una mejoría en la saturación de hasta el,centimetro,1
141,cm,la compliance estática del pulmón izquierdo de hasta 53 ml/ < start > cm < end > H2O y una mejoría en la saturación de hasta el,centimetro agua,0
142,cm,37º C. Infundimos un litro desde una altura de 30-40 < start > cm < end > sobre el paciente y drenamos éste por gravedad . La,centimetro,1
143,cm,37º C. Infundimos un litro desde una altura de 30-40 < start > cm < end > sobre el paciente y drenamos éste por gravedad . La,centimetro agua,0
144,cm,"25 ml/cm H2O en el pulmón derecho y 15 ml/ < start > cm < end > H2O en el pulmón izquierdo ) , por lo que",centimetro,1
145,cm,"25 ml/cm H2O en el pulmón derecho y 15 ml/ < start > cm < end > H2O en el pulmón izquierdo ) , por lo que",centimetro agua,0
146,cm,") de 6 cm H2O , presión máxima de 30 < start > cm < end > H2O y frecuencia respiratoria de 12 . El paciente realizaba",centimetro,1
147,cm,") de 6 cm H2O , presión máxima de 30 < start > cm < end > H2O y frecuencia respiratoria de 12 . El paciente realizaba",centimetro agua,0
148,cm,medimos la compliance estática de cada pulmón ( 25 ml/ < start > cm < end > H2O en el pulmón derecho y 15 ml/cm H2O en,centimetro,1
149,cm,medimos la compliance estática de cada pulmón ( 25 ml/ < start > cm < end > H2O en el pulmón derecho y 15 ml/cm H2O en,centimetro agua,0
150,cm,"al final de la espiración ( PEEP ) de 6 < start > cm < end > H2O , presión máxima de 30 cm H2O y frecuencia",centimetro,1
151,cm,"al final de la espiración ( PEEP ) de 6 < start > cm < end > H2O , presión máxima de 30 cm H2O y frecuencia",centimetro agua,0
152,H2O,la compliance estática de ambos pulmones fue de 64 ml/cm < start > H2O < end > y la saturación de oxígeno fue del 98 % .,agua,1
153,H2O,la compliance estática de ambos pulmones fue de 64 ml/cm < start > H2O < end > y la saturación de oxígeno fue del 98 % .,centimetro agua,0
154,H2O,minutos . La compliance estática medida fue de 39 ml/cm < start > H2O < end > y la saturación de oxígeno del 96 % . Decidimos,agua,1
155,H2O,minutos . La compliance estática medida fue de 39 ml/cm < start > H2O < end > y la saturación de oxígeno del 96 % . Decidimos,centimetro agua,0
156,H2O,PEEP 10 cm H2O y presión pico de 35 cm < start > H2O < end > durante 45 minutos . La compliance estática medida fue de,agua,1
157,H2O,PEEP 10 cm H2O y presión pico de 35 cm < start > H2O < end > durante 45 minutos . La compliance estática medida fue de,centimetro agua,0
158,H2O,"presión control con FiO2 100 % , PEEP 10 cm < start > H2O < end > y presión pico de 35 cm H2O durante 45 minutos",agua,1
159,H2O,"presión control con FiO2 100 % , PEEP 10 cm < start > H2O < end > y presión pico de 35 cm H2O durante 45 minutos",centimetro agua,0
160,H2O,la compliance estática del pulmón izquierdo de hasta 53 ml/cm < start > H2O < end > y una mejoría en la saturación de hasta el 98,agua,1
161,H2O,la compliance estática del pulmón izquierdo de hasta 53 ml/cm < start > H2O < end > y una mejoría en la saturación de hasta el 98,centimetro agua,0
162,H2O,"25 ml/cm H2O en el pulmón derecho y 15 ml/cm < start > H2O < end > en el pulmón izquierdo ) , por lo que decidimos",agua,1
163,H2O,"25 ml/cm H2O en el pulmón derecho y 15 ml/cm < start > H2O < end > en el pulmón izquierdo ) , por lo que decidimos",centimetro agua,0
164,H2O,medimos la compliance estática de cada pulmón ( 25 ml/cm < start > H2O < end > en el pulmón derecho y 15 ml/cm H2O en el,agua,1
165,H2O,medimos la compliance estática de cada pulmón ( 25 ml/cm < start > H2O < end > en el pulmón derecho y 15 ml/cm H2O en el,centimetro agua,0
166,H2O,"de 6 cm H2O , presión máxima de 30 cm < start > H2O < end > y frecuencia respiratoria de 12 . El paciente realizaba volúmenes",agua,1
167,H2O,"de 6 cm H2O , presión máxima de 30 cm < start > H2O < end > y frecuencia respiratoria de 12 . El paciente realizaba volúmenes",centimetro agua,0
168,H2O,final de la espiración ( PEEP ) de 6 cm < start > H2O < end > presión máxima de 30 cm H2O y frecuencia respiratoria de,agua,1
169,H2O,final de la espiración ( PEEP ) de 6 cm < start > H2O < end > presión máxima de 30 cm H2O y frecuencia respiratoria de,centimetro agua,0
170,C,en este caso 15 litros de solución salina a 37º < start > C < end > para obtener un drenaje claro . El tiempo total que,centimetro,0
171,C,en este caso 15 litros de solución salina a 37º < start > C < end > para obtener un drenaje claro . El tiempo total que,centigrado,1
172,C,en este caso 15 litros de solución salina a 37º < start > C < end > para obtener un drenaje claro . El tiempo total que,cysteine,0
173,C,en este caso 15 litros de solución salina a 37º < start > C < end > para obtener un drenaje claro . El tiempo total que,peak c,0
174,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end > Infundimos un litro desde una altura de 30-40 cm sobre,centimetro,0
175,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end > Infundimos un litro desde una altura de 30-40 cm sobre,centigrado,1
176,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end > Infundimos un litro desde una altura de 30-40 cm sobre,cysteine,0
177,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end > Infundimos un litro desde una altura de 30-40 cm sobre,peak c,0
178,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end > mialgias generalizadas y disnea de moderados esfuerzos . En la,centimetro,0
179,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end > mialgias generalizadas y disnea de moderados esfuerzos . En la,centigrado,1
180,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end > mialgias generalizadas y disnea de moderados esfuerzos . En la,cysteine,0
181,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end > mialgias generalizadas y disnea de moderados esfuerzos . En la,peak c,0
182,H2O,la compliance estática de ambos pulmones fue de 64 ml/cm < start > H2O < end > y la saturación de oxígeno fue del 98 % .,agua,1
183,H2O,la compliance estática de ambos pulmones fue de 64 ml/cm < start > H2O < end > y la saturación de oxígeno fue del 98 % .,centimetro agua,0
184,H2O,minutos . La compliance estática medida fue de 39 ml/cm < start > H2O < end > y la saturación de oxígeno del 96 % . Decidimos,agua,1
185,H2O,minutos . La compliance estática medida fue de 39 ml/cm < start > H2O < end > y la saturación de oxígeno del 96 % . Decidimos,centimetro agua,0
186,H2O,PEEP 10 cm H2O y presión pico de 35 cm < start > H2O < end > durante 45 minutos . La compliance estática medida fue de,agua,1
187,H2O,PEEP 10 cm H2O y presión pico de 35 cm < start > H2O < end > durante 45 minutos . La compliance estática medida fue de,centimetro agua,0
188,H2O,"presión control con FiO2 100 % , PEEP 10 cm < start > H2O < end > y presión pico de 35 cm H2O durante 45 minutos",agua,1
189,H2O,"presión control con FiO2 100 % , PEEP 10 cm < start > H2O < end > y presión pico de 35 cm H2O durante 45 minutos",centimetro agua,0
190,H2O,la compliance estática del pulmón izquierdo de hasta 53 ml/cm < start > H2O < end > y una mejoría en la saturación de hasta el 98,agua,1
191,H2O,la compliance estática del pulmón izquierdo de hasta 53 ml/cm < start > H2O < end > y una mejoría en la saturación de hasta el 98,centimetro agua,0
192,H2O,"25 ml/cm H2O en el pulmón derecho y 15 ml/cm < start > H2O < end > en el pulmón izquierdo ) , por lo que decidimos",agua,1
193,H2O,"25 ml/cm H2O en el pulmón derecho y 15 ml/cm < start > H2O < end > en el pulmón izquierdo ) , por lo que decidimos",centimetro agua,0
194,H2O,medimos la compliance estática de cada pulmón ( 25 ml/cm < start > H2O < end > en el pulmón derecho y 15 ml/cm H2O en el,agua,1
195,H2O,medimos la compliance estática de cada pulmón ( 25 ml/cm < start > H2O < end > en el pulmón derecho y 15 ml/cm H2O en el,centimetro agua,0
196,H2O,"de 6 cm H2O , presión máxima de 30 cm < start > H2O < end > y frecuencia respiratoria de 12 . El paciente realizaba volúmenes",agua,1
