,short_form,context,long_form,label
63,PCR,"los resultados del BAL , en los que se constata < start > PCR < end >",parada cardiorrespiratorio,0
64,mm,"en este caso forzada , con un balón de 35 < start > mm < end >",milimetro,1
65,mm,"en este caso forzada , con un balón de 35 < start > mm < end >",milimetro mercurio,0
66,mm,llevó a cabo una dilatación pilórica con balón de 18 < start > mm < end >,milimetro,1
67,mm,llevó a cabo una dilatación pilórica con balón de 18 < start > mm < end >,milimetro mercurio,0
68,mm,"Corporation ) , pasando a continuación un gastroscopio de 10 < start > mm < end >",milimetro,1
69,mm,"Corporation ) , pasando a continuación un gastroscopio de 10 < start > mm < end >",milimetro mercurio,0
70,pCO2,los cuerpos cavernosos obteniendo resultados analíticos de sangre venosa ( < start > pCO2 < end >,presion parcial co2,1
71,pCO2,los cuerpos cavernosos obteniendo resultados analíticos de sangre venosa ( < start > pCO2 < end >,presion parcial dioxido carbono,0
72,L,414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end >,leucocito,1
73,L,414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end >,litro,0
74,L,414 x 109/L ) y plaquetas ( 1100 x 109/ < start > L < end >,linfocito,0
75,L,elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end >,leucocito,1
76,L,elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end >,litro,0
77,L,elevación de las cifras de leucocitos ( 414 x 109/ < start > L < end >,linfocito,0
78,cm,otra imagen de aspecto nodular de 2 cm x 2 < start > cm < end >,centimetro,1
79,cm,otra imagen de aspecto nodular de 2 cm x 2 < start > cm < end >,centimetro agua,0
80,cm,", se ve otra imagen de aspecto nodular de 2 < start > cm < end >",centimetro,1
81,cm,", se ve otra imagen de aspecto nodular de 2 < start > cm < end >",centimetro agua,0
82,cm,nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 < start > cm < end >,centimetro,1
83,cm,nuevo TAC toraco-abdomino-pélvico que informa de masa retroperitoneal de 3 < start > cm < end >,centimetro agua,0
84,cm,que informa de masa retroperitoneal de 3 cm x 8 < start > cm < end >,centimetro,1
85,cm,que informa de masa retroperitoneal de 3 cm x 8 < start > cm < end >,centimetro agua,0
86,cm,focos de Neoplasia Intratubular de Células Germinales de aproximadamente 4.5 < start > cm < end >,centimetro,1
87,cm,focos de Neoplasia Intratubular de Células Germinales de aproximadamente 4.5 < start > cm < end >,centimetro agua,0
88,cm,normales . En la ecografía se observa masa de 8 < start > cm < end >,centimetro,1
89,cm,normales . En la ecografía se observa masa de 8 < start > cm < end >,centimetro agua,0
90,S,"1 , beta catenina , CD 34 , desmina , < start > S < end >",soluble,1
91,S,"1 , beta catenina , CD 34 , desmina , < start > S < end >",seattle,0
92,cm,"Al examen clínico , se advirtió un nódulo de 0,5 < start > cm < end >",centimetro,1
93,cm,"Al examen clínico , se advirtió un nódulo de 0,5 < start > cm < end >",centimetro agua,0
94,CD10,"22 , vimentina , actina músculo liso , Cerb-2 y < start > CD10 < end >",cluster of differentiation 10,1
95,CD10,"22 , vimentina , actina músculo liso , Cerb-2 y < start > CD10 < end >",cumulo diferenciacion 10,0
96,mm,una masa hipoecogénica y heterogénea de aproximadamente 28 x 30 < start > mm < end >,milimetro,1
97,mm,una masa hipoecogénica y heterogénea de aproximadamente 28 x 30 < start > mm < end >,milimetro mercurio,0
98,cm,"histológico de la neoplasia es 5 x 4,8 x 3,5 < start > cm < end >",centimetro,1
99,cm,"histológico de la neoplasia es 5 x 4,8 x 3,5 < start > cm < end >",centimetro agua,0
100,cm,ínfero-interno de mama izquierda una tumoración sólida de unos 4 < start > cm < end >,centimetro,1
101,cm,ínfero-interno de mama izquierda una tumoración sólida de unos 4 < start > cm < end >,centimetro agua,0
102,S,"actina total , desmina , miosina , CD68 , proteína < start > S < end >",soluble,1
103,S,"actina total , desmina , miosina , CD68 , proteína < start > S < end >",seattle,0
104,GGT,"% , linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , < start > GGT < end >",gammaglutamil transpeptidasa,1
105,GGT,"% , linfocitos=16.4 % , eosinófilos=0.9 % , fibrinógeno=645mg/dl , < start > GGT < end >",gama glutamil transferasar,0
106,T,"completa estudio con RM encefálica con resonancia Philips de 1,5 < start > T < end >",tesla,1
107,T,"completa estudio con RM encefálica con resonancia Philips de 1,5 < start > T < end >",tubular,0
108,cm,"donde se realiza exploración física , apreciando masa de 1 < start > cm < end >",centimetro,1
109,cm,"donde se realiza exploración física , apreciando masa de 1 < start > cm < end >",centimetro agua,0
110,mm,función mandibular estaba conservada con una apertura máxima de 39 < start > mm < end >,milimetro,1
111,mm,función mandibular estaba conservada con una apertura máxima de 39 < start > mm < end >,milimetro mercurio,0
112,mm,tomografía tridimensional muestra que hay un defecto de unos 6 < start > mm < end >,milimetro,1
113,mm,tomografía tridimensional muestra que hay un defecto de unos 6 < start > mm < end >,milimetro mercurio,0
114,cm,"radiografía panorámica inicial , se aprecia imagen radiolúcida de 10 < start > cm < end >",centimetro,1
115,cm,"radiografía panorámica inicial , se aprecia imagen radiolúcida de 10 < start > cm < end >",centimetro agua,0
116,cm,"neurofibroma , generando un defecto de tejidos blandos de 20x10 < start > cm < end >",centimetro,1
117,cm,"neurofibroma , generando un defecto de tejidos blandos de 20x10 < start > cm < end >",centimetro agua,0
118,cm,"con dimensiones de 24x11 cm , y pedículo de 12 < start > cm < end >",centimetro,1
119,cm,"con dimensiones de 24x11 cm , y pedículo de 12 < start > cm < end >",centimetro agua,0
120,cm,"corroboró el diagnóstico de neurofibroma , con dimensiones de 16x10.5x6.5 < start > cm < end >",centimetro,1
121,cm,"corroboró el diagnóstico de neurofibroma , con dimensiones de 16x10.5x6.5 < start > cm < end >",centimetro agua,0
122,cm,"de tipo neoplásico , con bordes bien definidos de 10.4x5.8x12.4 < start > cm < end >",centimetro,1
123,cm,"de tipo neoplásico , con bordes bien definidos de 10.4x5.8x12.4 < start > cm < end >",centimetro agua,0
124,cm,"la arteria femoral lateral circunfleja , con dimensiones de 24x11 < start > cm < end >",centimetro,1
125,cm,"la arteria femoral lateral circunfleja , con dimensiones de 24x11 < start > cm < end >",centimetro agua,0
126,cm,"en lado izquierdo de base del cuello , de 10 < start > cm < end >",centimetro,1
127,cm,"en lado izquierdo de base del cuello , de 10 < start > cm < end >",centimetro agua,0
128,cm,la compliance estática de ambos pulmones fue de 64 ml/ < start > cm < end >,centimetro,1
129,cm,la compliance estática de ambos pulmones fue de 64 ml/ < start > cm < end >,centimetro agua,0
130,cm,minutos . La compliance estática medida fue de 39 ml/ < start > cm < end >,centimetro,1
131,cm,minutos . La compliance estática medida fue de 39 ml/ < start > cm < end >,centimetro agua,0
132,cm,", PEEP 10 cm H2O y presión pico de 35 < start > cm < end >",centimetro,1
133,cm,", PEEP 10 cm H2O y presión pico de 35 < start > cm < end >",centimetro agua,0
134,cm,"modo presión control con FiO2 100 % , PEEP 10 < start > cm < end >",centimetro,1
135,cm,"modo presión control con FiO2 100 % , PEEP 10 < start > cm < end >",centimetro agua,0
136,cm,la compliance estática del pulmón izquierdo de hasta 53 ml/ < start > cm < end >,centimetro,1
137,cm,la compliance estática del pulmón izquierdo de hasta 53 ml/ < start > cm < end >,centimetro agua,0
138,cm,37º C. Infundimos un litro desde una altura de 30-40 < start > cm < end >,centimetro,1
139,cm,37º C. Infundimos un litro desde una altura de 30-40 < start > cm < end >,centimetro agua,0
140,cm,25 ml/cm H2O en el pulmón derecho y 15 ml/ < start > cm < end >,centimetro,1
141,cm,25 ml/cm H2O en el pulmón derecho y 15 ml/ < start > cm < end >,centimetro agua,0
142,cm,") de 6 cm H2O , presión máxima de 30 < start > cm < end >",centimetro,1
143,cm,") de 6 cm H2O , presión máxima de 30 < start > cm < end >",centimetro agua,0
144,cm,medimos la compliance estática de cada pulmón ( 25 ml/ < start > cm < end >,centimetro,1
145,cm,medimos la compliance estática de cada pulmón ( 25 ml/ < start > cm < end >,centimetro agua,0
146,cm,al final de la espiración ( PEEP ) de 6 < start > cm < end >,centimetro,1
147,cm,al final de la espiración ( PEEP ) de 6 < start > cm < end >,centimetro agua,0
148,H2O,la compliance estática de ambos pulmones fue de 64 ml/cm < start > H2O < end >,agua,1
149,H2O,la compliance estática de ambos pulmones fue de 64 ml/cm < start > H2O < end >,centimetro agua,0
150,H2O,minutos . La compliance estática medida fue de 39 ml/cm < start > H2O < end >,agua,1
151,H2O,minutos . La compliance estática medida fue de 39 ml/cm < start > H2O < end >,centimetro agua,0
152,H2O,PEEP 10 cm H2O y presión pico de 35 cm < start > H2O < end >,agua,1
153,H2O,PEEP 10 cm H2O y presión pico de 35 cm < start > H2O < end >,centimetro agua,0
154,H2O,"presión control con FiO2 100 % , PEEP 10 cm < start > H2O < end >",agua,1
155,H2O,"presión control con FiO2 100 % , PEEP 10 cm < start > H2O < end >",centimetro agua,0
156,H2O,la compliance estática del pulmón izquierdo de hasta 53 ml/cm < start > H2O < end >,agua,1
157,H2O,la compliance estática del pulmón izquierdo de hasta 53 ml/cm < start > H2O < end >,centimetro agua,0
158,H2O,25 ml/cm H2O en el pulmón derecho y 15 ml/cm < start > H2O < end >,agua,1
159,H2O,25 ml/cm H2O en el pulmón derecho y 15 ml/cm < start > H2O < end >,centimetro agua,0
160,H2O,medimos la compliance estática de cada pulmón ( 25 ml/cm < start > H2O < end >,agua,1
161,H2O,medimos la compliance estática de cada pulmón ( 25 ml/cm < start > H2O < end >,centimetro agua,0
162,H2O,"de 6 cm H2O , presión máxima de 30 cm < start > H2O < end >",agua,1
163,H2O,"de 6 cm H2O , presión máxima de 30 cm < start > H2O < end >",centimetro agua,0
164,H2O,final de la espiración ( PEEP ) de 6 cm < start > H2O < end >,agua,1
165,H2O,final de la espiración ( PEEP ) de 6 cm < start > H2O < end >,centimetro agua,0
166,C,en este caso 15 litros de solución salina a 37º < start > C < end >,centimetro,0
167,C,en este caso 15 litros de solución salina a 37º < start > C < end >,centigrado,1
168,C,en este caso 15 litros de solución salina a 37º < start > C < end >,cysteine,0
169,C,en este caso 15 litros de solución salina a 37º < start > C < end >,peak c,0
170,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end >,centimetro,0
171,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end >,centigrado,1
172,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end >,cysteine,0
173,C,lavado se realizó con solución salina isotónica calentada a 37º < start > C < end >,peak c,0
174,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end >,centimetro,0
175,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end >,centigrado,1
176,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end >,cysteine,0
177,C,días antes del ingreso comenzó con fiebre de hasta 39º < start > C < end >,peak c,0
178,mm,de 63 mmHg ; velocidad de sedimentación globular : 92 < start > mm < end >,milimetro,1
179,mm,de 63 mmHg ; velocidad de sedimentación globular : 92 < start > mm < end >,milimetro mercurio,0
180,h,63 mmHg ; velocidad de sedimentación globular : 92 mm/ < start > h < end >,hora,1
181,h,63 mmHg ; velocidad de sedimentación globular : 92 mm/ < start > h < end >,microgramo,0
182,kg,Servicio de Urgencias refiriendo pérdida de peso ( aproximadamente 10 < start > kg < end >,kilogramo,1
183,kg,Servicio de Urgencias refiriendo pérdida de peso ( aproximadamente 10 < start > kg < end >,centimetro,0
184,AST,transaminasas en el rango de hepatitis aguda ( ALT y < start > AST < end >,aspartato aminotransferasar,1
185,AST,transaminasas en el rango de hepatitis aguda ( ALT y < start > AST < end >,aspartate and alanine aminotransferar,0
186,AST,transaminasas en el rango de hepatitis aguda ( ALT y < start > AST < end >,aspartato transaminasar,0
187,AST,más de 10 veces el valor normal y ALT y < start > AST < end >,aspartato aminotransferasar,1
188,AST,más de 10 veces el valor normal y ALT y < start > AST < end >,aspartate and alanine aminotransferar,0
189,AST,más de 10 veces el valor normal y ALT y < start > AST < end >,aspartato transaminasar,0
190,ALT,elevación de transaminasas en el rango de hepatitis aguda ( < start > ALT < end >,alanine transaminar,1
191,ALT,elevación de transaminasas en el rango de hepatitis aguda ( < start > ALT < end >,alanine transferar,0
192,ALT,elevación de transaminasas en el rango de hepatitis aguda ( < start > ALT < end >,alanina aminotransferaso,0
193,ALT,y GGT más de 10 veces el valor normal y < start > ALT < end >,alanine transaminar,1
194,ALT,y GGT más de 10 veces el valor normal y < start > ALT < end >,alanine transferar,0
195,ALT,y GGT más de 10 veces el valor normal y < start > ALT < end >,alanina aminotransferaso,0
196,C,evolucionó rápidamente al coma y fiebre mayor de 39 º < start > C < end >,centimetro,0
197,C,evolucionó rápidamente al coma y fiebre mayor de 39 º < start > C < end >,centigrado,1
198,C,evolucionó rápidamente al coma y fiebre mayor de 39 º < start > C < end >,cysteine,0
199,C,evolucionó rápidamente al coma y fiebre mayor de 39 º < start > C < end >,peak c,0
200,GGT,del perfil hepático de predominio colestásico ( fosfatasa alcalina y < start > GGT < end >,gammaglutamil transpeptidasa,1
201,GGT,del perfil hepático de predominio colestásico ( fosfatasa alcalina y < start > GGT < end >,gama glutamil transferasar,0
202,cm,tumor primario fue un adenocarcinoma cecal de 3 x 2 < start > cm < end >,centimetro,1
203,cm,tumor primario fue un adenocarcinoma cecal de 3 x 2 < start > cm < end >,centimetro agua,0
204,SNC,a dosis elevadas ( para cubrir como posible foco el < start > SNC < end >,sistema nervioso central,1
205,SNC,a dosis elevadas ( para cubrir como posible foco el < start > SNC < end >,sindrome nefrotico congenito,0
206,cm,"momento actual la paciente mantiene una apertura bucomandibular de 2,4 < start > cm < end >",centimetro,1
207,cm,"momento actual la paciente mantiene una apertura bucomandibular de 2,4 < start > cm < end >",centimetro agua,0
208,cm,inmediato se realizó fijación de la apertura bucal en 2 < start > cm < end >,centimetro,1
209,cm,inmediato se realizó fijación de la apertura bucal en 2 < start > cm < end >,centimetro agua,0
210,cm,lesión paratesticular homogénea y de bordes regulares de unos 2 < start > cm < end >,centimetro,1
211,cm,lesión paratesticular homogénea y de bordes regulares de unos 2 < start > cm < end >,centimetro agua,0
212,cm,"que se apreció un lipoma de unos 2 x 1,5 < start > cm < end >",centimetro,1
213,cm,"que se apreció un lipoma de unos 2 x 1,5 < start > cm < end >",centimetro agua,0
214,cm,exploración física se apreció una masa blanda de unos 3 < start > cm < end >,centimetro,1
215,cm,exploración física se apreció una masa blanda de unos 3 < start > cm < end >,centimetro agua,0
216,cm,". Se practicó tumorectomía con margen de más de 0,5 < start > cm < end >",centimetro,1
217,cm,". Se practicó tumorectomía con margen de más de 0,5 < start > cm < end >",centimetro agua,0
218,cm,", se identificó una tumoración exofítica bien circunscrita de 1.5 < start > cm < end >",centimetro,1
219,cm,", se identificó una tumoración exofítica bien circunscrita de 1.5 < start > cm < end >",centimetro agua,0
220,cm,"ecografía de control se objetivó un nódulo sólido de 1,5 < start > cm < end >",centimetro,1
221,cm,"ecografía de control se objetivó un nódulo sólido de 1,5 < start > cm < end >",centimetro agua,0
222,PCR,"neutrofilia ( 78,7 % ) , proteína C reactiva ( < start > PCR < end >",proteina c reactivo,1
223,PCR,"neutrofilia ( 78,7 % ) , proteína C reactiva ( < start > PCR < end >",polymerase chain reaction,0
224,PCR,"neutrofilia ( 78,7 % ) , proteína C reactiva ( < start > PCR < end >",reaccion cadena polimerasa,0
225,PCR,"neutrofilia ( 78,7 % ) , proteína C reactiva ( < start > PCR < end >",parada cardiorrespiratorio,0
226,mm,hepáticas en segmento IV y II de 22 y 26 < start > mm < end >,milimetro,1
227,mm,hepáticas en segmento IV y II de 22 y 26 < start > mm < end >,milimetro mercurio,0
228,mm,"arcada dentaria , de tamaño 40 x 35 x 18 < start > mm < end >",milimetro,1
229,mm,"arcada dentaria , de tamaño 40 x 35 x 18 < start > mm < end >",milimetro mercurio,0
230,cm,pruebas complementarias : - Ecoendoscopia : lesión situada a 18 < start > cm < end >,centimetro,1
231,cm,pruebas complementarias : - Ecoendoscopia : lesión situada a 18 < start > cm < end >,centimetro agua,0
232,cm,un abdomen en el que se palpa hepatomegalia de 3 < start > cm < end >,centimetro,1
233,cm,un abdomen en el que se palpa hepatomegalia de 3 < start > cm < end >,centimetro agua,0
234,mm,"del lóbulo frontal , asociado a hematoma subdural de 15 < start > mm < end >",milimetro,1
235,mm,"del lóbulo frontal , asociado a hematoma subdural de 15 < start > mm < end >",milimetro mercurio,0
236,HSD,los siguientes hallazgos : peso 1018 g y además del < start > HSD < end >,hemorragia subaracnoideo,1
237,HSD,los siguientes hallazgos : peso 1018 g y además del < start > HSD < end >,hematoma subdural,0
238,HSD,calcificación del anillo mitral . En la cavidad craneal aparece < start > HSD < end >,hemorragia subaracnoideo,1
239,HSD,calcificación del anillo mitral . En la cavidad craneal aparece < start > HSD < end >,hematoma subdural,0
240,HSD,craneal ( sin contraste ) que es informado como `` < start > HSD < end >,hemorragia subaracnoideo,1
241,HSD,craneal ( sin contraste ) que es informado como `` < start > HSD < end >,hematoma subdural,0
242,HSD,una rotura de quiste aracnoideo preexistente y por ende un < start > HSD < end >,hemorragia subaracnoideo,1
243,HSD,una rotura de quiste aracnoideo preexistente y por ende un < start > HSD < end >,hematoma subdural,0
244,HSD,TAC y la autopsia en cuando a la data del < start > HSD < end >,hemorragia subaracnoideo,1
245,HSD,TAC y la autopsia en cuando a la data del < start > HSD < end >,hematoma subdural,0
246,HSD,los siguientes hallazgos : peso 1018 g y además del < start > HSD < end >,hemorragia subaracnoideo,0
247,HSD,los siguientes hallazgos : peso 1018 g y además del < start > HSD < end >,hematoma subdural,1
248,HSD,calcificación del anillo mitral . En la cavidad craneal aparece < start > HSD < end >,hemorragia subaracnoideo,0
249,HSD,calcificación del anillo mitral . En la cavidad craneal aparece < start > HSD < end >,hematoma subdural,1
250,HSD,craneal ( sin contraste ) que es informado como `` < start > HSD < end >,hemorragia subaracnoideo,0
251,HSD,craneal ( sin contraste ) que es informado como `` < start > HSD < end >,hematoma subdural,1
252,HSD,una rotura de quiste aracnoideo preexistente y por ende un < start > HSD < end >,hemorragia subaracnoideo,0
253,HSD,una rotura de quiste aracnoideo preexistente y por ende un < start > HSD < end >,hematoma subdural,1
254,HSD,TAC y la autopsia en cuando a la data del < start > HSD < end >,hemorragia subaracnoideo,0
255,HSD,TAC y la autopsia en cuando a la data del < start > HSD < end >,hematoma subdural,1
256,C,"de mal estado general , estando febril ( 39 º < start > C < end >",centimetro,0
257,C,"de mal estado general , estando febril ( 39 º < start > C < end >",centigrado,1
258,C,"de mal estado general , estando febril ( 39 º < start > C < end >",cysteine,0
259,C,"de mal estado general , estando febril ( 39 º < start > C < end >",peak c,0
260,kg,"enfermo mantenía terapia con salicilatos y azatioprina ( 2,5 mg/ < start > kg < end >",kilogramo,1
261,kg,"enfermo mantenía terapia con salicilatos y azatioprina ( 2,5 mg/ < start > kg < end >",centimetro,0
262,cm,"que demostró una masa retroperitoneal , de 13 x 10 < start > cm < end >",centimetro,1
263,cm,"que demostró una masa retroperitoneal , de 13 x 10 < start > cm < end >",centimetro agua,0
264,cm,"lesión , en flanco derecho , de 15 x 8,6 < start > cm < end >",centimetro,1
265,cm,"lesión , en flanco derecho , de 15 x 8,6 < start > cm < end >",centimetro agua,0
266,PCR,mg/dl ) y elevación de reactantes de fase aguda ( < start > PCR < end >,proteina c reactivo,1
267,PCR,mg/dl ) y elevación de reactantes de fase aguda ( < start > PCR < end >,polymerase chain reaction,0
268,PCR,mg/dl ) y elevación de reactantes de fase aguda ( < start > PCR < end >,reaccion cadena polimerasa,0
269,PCR,mg/dl ) y elevación de reactantes de fase aguda ( < start > PCR < end >,parada cardiorrespiratorio,0
270,s,"zonas sarcomatosas y negativo en zonas epiteliales puras , Proteína < start > s < end >",soluble,1
271,s,"zonas sarcomatosas y negativo en zonas epiteliales puras , Proteína < start > s < end >",segundo,0
272,cm,de la tumoración extirpada reveló macroscópicamente una pieza de 21x16x15 < start > cm < end >,centimetro,1
273,cm,de la tumoración extirpada reveló macroscópicamente una pieza de 21x16x15 < start > cm < end >,centimetro agua,0
274,cm,izquierdo . La tumoración es de gran tamaño ( 21x15 < start > cm < end >,centimetro,1
275,cm,izquierdo . La tumoración es de gran tamaño ( 21x15 < start > cm < end >,centimetro agua,0
276,mm,"segmento superior del lóbulo inferior izquierdo , de unos 6 < start > mm < end >",milimetro,1
277,mm,"segmento superior del lóbulo inferior izquierdo , de unos 6 < start > mm < end >",milimetro mercurio,0
278,mm,de las adenopatías axilares y del nódulo pulmonar ( 4 < start > mm < end >,milimetro,1
279,mm,de las adenopatías axilares y del nódulo pulmonar ( 4 < start > mm < end >,milimetro mercurio,0
280,cm,realizándole esplenopancreatectomía distal con exéresis de tumoración sólida de 8 < start > cm < end >,centimetro,1
281,cm,realizándole esplenopancreatectomía distal con exéresis de tumoración sólida de 8 < start > cm < end >,centimetro agua,0
282,cm,"de un tumor sólido , heterogéneo , de aproximadamente 8 < start > cm < end >",centimetro,1
283,cm,"de un tumor sólido , heterogéneo , de aproximadamente 8 < start > cm < end >",centimetro agua,0
284,cm,fue informado como : Testículo izquierdo : tumoración de 5 < start > cm < end >,centimetro,1
285,cm,fue informado como : Testículo izquierdo : tumoración de 5 < start > cm < end >,centimetro agua,0
286,cm,"la albugínea . Testículo derecho : tumoración grisácea de 2,5 < start > cm < end >",centimetro,1
287,cm,"la albugínea . Testículo derecho : tumoración grisácea de 2,5 < start > cm < end >",centimetro agua,0
288,EVA,"dada la mala tolerancia . Finalmente , y con un < start > EVA < end >",escala visual analogico,1
289,EVA,"dada la mala tolerancia . Finalmente , y con un < start > EVA < end >",evidencia mejoria clinica,0
290,EVA,"= el peor prurito imaginable ) , valorándolo con un < start > EVA < end >",escala visual analogico,1
291,EVA,"= el peor prurito imaginable ) , valorándolo con un < start > EVA < end >",evidencia mejoria clinica,0
292,EVA,una evaluación del prurito mediante la escala visual analógica ( < start > EVA < end >,escala visual analogico,1
293,EVA,una evaluación del prurito mediante la escala visual analógica ( < start > EVA < end >,evidencia mejoria clinica,0
294,EVA,"dada la mala tolerancia . Finalmente , y con un < start > EVA < end >",escala visual analogico,0
